status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
6250307292_10156889792822293,"b'From the ""jerk boyfriend"" to the ""absentee parent,"" here are the tropes that Stranger Things tossed out the window.'","b""Analysis | Five '80s tropes that 'Stranger Things' turns upside down""",link,https://www.washingtonpost.com/graphics/2017/entertainment/how-stranger-things-subverts-tropes/?tid=sm_fb&utm_term=.ed6c7eb42fbc,10/27/17 6:00,201,6,12,188,11,0,2,0,0,0,0.5,graphics
6250307292_10156891672252293,b'The dam is continuing to crack.',"b""Who's next? A moment of reckoning for men \xe2\x80\x94 and the behavior we can no longer ignore.""",link,https://www.washingtonpost.com/lifestyle/style/whos-next-a-moment-of-reckoning-for-men--and-the-behavior-we-can-no-longer-ignore/2017/10/26/b273007a-ba5c-11e7-9e58-e6288544af98_story.html?tid=sm_fb&utm_term=.49dbe332d03c,10/27/17 5:30,3785,344,642,3353,182,127,14,40,69,0,0.100694444,lifestyle
6250307292_10156890253442293,"b'In so many ways, the underlying conditions of U.S. democracy need repair. So we asked 38 people how to fix it.'",b'How to fix American democracy: 38 ideas that get beyond our day-to-day political upheaval',link,https://www.washingtonpost.com/graphics/2017/lifestyle/magazine/how-to-fix-american-democracy/?tid=sm_fb&utm_term=.35b62cb0307a,10/27/17 5:00,151,56,72,139,1,7,3,0,1,0,0.125,graphics
6250307292_10156891631807293,b'Managers are being forced to scale back certain operations and staff are stressed and overworked.',"b""Down hundreds of staff, Weather Service 'teetering on the brink of failure,' labor union says""",link,https://www.washingtonpost.com/news/capital-weather-gang/wp/2017/10/26/down-hundreds-of-staff-weather-service-teetering-on-the-brink-of-failure-labor-union-says/?tid=sm_fb&utm_term=.58bf1fb68bde,10/27/17 4:00,2659,75,1029,438,1,229,10,592,1390,0,-0.443519352,news
6250307292_10156891611462293,b'Officials hope the new screening procedures will not add to wait times.',b'New security screenings begin for all U.S.-bound airline passengers',link,https://www.washingtonpost.com/news/dr-gridlock/wp/2017/10/26/new-security-screenings-begin-for-all-u-s-bound-airline-passengers/?tid=sm_fb&utm_term=.3829139bf4c6,10/27/17 2:30,109,26,22,62,0,6,13,4,24,0,-0.159574468,news
6250307292_10156891629737293,b'The closures affect hundreds of thousands of Afghan civilians who receive Red Cross aid.',b'Violence is so bad in parts of Afghanistan that Red Cross clinics are shutting their doors',link,https://www.washingtonpost.com/world/asia_pacific/violence-is-so-bad-in-parts-of-afghanistan-that-red-cross-clinics-are-shutting-their-doors/2017/10/25/9582e596-b7c5-11e7-99c6-46bdf7f6f8ba_story.html?utm_term=.84998754563d&tid=sm_fb,10/27/17 1:00,116,7,18,34,0,3,0,73,6,0,-0.481707317,world
6250307292_10156893141762293,b'The thousands of pages published by the National Archives cover decades.',"b'Strippers, surveillance and assassination plots: The wildest JFK files'",link,https://www.washingtonpost.com/news/retropolis/wp/2017/10/27/strippers-surveillance-and-assassination-plots-the-jfk-files-wildest-documents/?tid=sm_fb,10/27/17 0:37,172,38,89,143,8,16,2,2,1,0,0.120689655,news
6250307292_10156892994957293,"b'In a second tweet that included a photo of his son, Bolling wrote: ""We must fight against this national epidemic, too many innocent victims.""'",b'Former Fox News host says son died from an overdose. Doctors found a mix of drugs in his system.',link,https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/10/27/former-fox-news-host-says-son-died-from-an-overdose-doctors-found-a-mix-of-drugs-in-his-system/?utm_term=.feb6daf05377,10/27/17 0:15,676,130,29,229,10,10,22,402,3,0,-0.417225951,news
6250307292_10156891615892293,"b'A new study shows that almost two thirds of selective public universities have reduced the share of students they enroll who come from families earning less than $37,000 a year.'","b'Top public universities are shutting out poor students, report says'",link,https://www.washingtonpost.com/news/grade-point/wp/2017/10/26/top-public-universities-are-shutting-out-poor-students-report-says/?tid=sm_fb&utm_term=.ca3f49e9ce5c,10/26/17 23:30,924,58,313,184,1,35,2,210,492,0,-0.472297297,news
6250307292_10156891600502293,"b'The opioid crisis isn\'t just a ""white, rural"" issue.'","b""Analysis | The opioid crisis isn't limited to white Americans in rural pro-Trump counties""",link,https://www.washingtonpost.com/news/the-fix/wp/2017/10/26/the-opioid-crisis-isnt-limited-to-white-americans-in-rural-pro-trump-counties/?tid=sm_fb&utm_term=.0ccd19388a6c,10/26/17 22:30,132,81,15,89,1,2,14,4,22,0,-0.127906977,news
6250307292_10156891094487293,b'It would be the largest price increase since World War II.',b'Trump could make visiting a national park more expensive than a Six Flags ticket',link,https://www.washingtonpost.com/news/energy-environment/wp/2017/10/26/trump-could-make-visiting-a-national-park-more-expensive-than-a-six-flags-ticket/?utm_term=.61019ee6ffdf&tid=sm_fb,10/26/17 22:15,4372,365,1246,455,6,117,22,520,3254,0,-0.477928043,news
6250307292_10156889962662293,"b""11,000 on the wait list for the selective dating app? You're not the only one.""","b'5 secrets behind the League, the Harvard of dating apps'",link,https://www.washingtonpost.com/news/soloish/wp/2017/10/26/5-secrets-behind-the-league-the-harvard-of-dating-apps/?tid=sm_fb&utm_term=.61da7f2b1ffa,10/26/17 22:00,48,11,5,36,1,1,10,0,0,0,0.458333333,news
6250307292_10156891651837293,b'A side-by-side comparison of what the White House chief of staff said versus what happened shows Kelly got it very wrong.',b'Analysis | Video Fact Check: John F. Kelly vs. Rep. Frederica S. Wilson',link,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/26/video-fact-check-john-f-kelly-vs-rep-frederica-s-wilson/?utm_term=.c00ce59f7579,10/26/17 21:45,1274,159,250,741,5,44,11,114,359,0,-0.428705441,news
6250307292_10156891604082293,"b'Dale ""Grey Beard"" Sanders is now the oldest person to hike the 2,190-mile trail in a year.'",b'An 82-year-old man hiked the entire Appalachian Trail. Then he danced a jig.',link,https://www.washingtonpost.com/news/inspired-life/wp/2017/10/26/an-82-year-old-man-hiked-the-entire-appalachian-trail-then-he-danced-a-jig/?tid=sm_fb&utm_term=.02630a30a0fd,10/26/17 21:30,8422,273,1571,6995,994,418,14,0,1,0,0.352838122,news
6250307292_10156891788952293,b'Rosa Maria Hernandez was being transferred to a hospital when she was detained by federal immigration authorities in Texas.',b'A 10-year-old immigrant was rushed to the hospital in an ambulance. She was detained on the way.',link,https://www.washingtonpost.com/news/post-nation/wp/2017/10/26/a-10-year-old-immigrant-was-rushed-to-the-hospital-in-an-ambulance-she-was-detained-on-the-way/?tid=sm_fb&utm_term=.4c8ca882cddf,10/26/17 21:16,1946,175,283,210,6,40,6,304,1380,0,-0.48156682,news
6250307292_10156891041722293,"b""The disruption further escalated the Italian soccer league's dilemma over how to deal with anti-Semitism among some fans.""","b""Anne Frank's diary was read in Italian stadiums. Some fans turned their backs and sang in protest.""",link,https://www.washingtonpost.com/news/worldviews/wp/2017/10/26/anne-franks-diary-was-read-in-italian-stadiums-some-fans-turned-their-backs-and-sang-in-protest/?tid=sm_fb&utm_term=.86204557b299,10/26/17 21:00,1328,71,147,236,8,263,4,190,627,0,-0.368589744,news
6250307292_10156891584157293,b'Suggesting that Americans are too smart to be influenced by ads is giving them a lot more credit than most political scientists give them.',"b""Analysis | Rod J. Rosenstein, who oversees Russia investigation, thinks Americans are too 'savvy' for Russian ads to work""",link,https://www.washingtonpost.com/news/the-fix/wp/2017/10/26/rod-rosenstein-who-oversees-russia-investigation-thinks-americans-are-too-savvy-for-russian-ads-to-work/?tid=sm_fb&utm_term=.78b2ff79ab5e,10/26/17 20:30,1676,634,208,460,6,69,843,41,257,0,0.2265625,news
6250307292_10156892236822293,"b'Zeus the dog appears in good spirits, if a bit skinny.'","b""Two American women were lost at sea for months. Then came the Navy \xe2\x80\x94 and 'pure relief.'""",link,https://www.washingtonpost.com/news/checkpoint/wp/2017/10/26/two-american-women-were-lost-at-sea-for-months-then-came-the-navy-and-pure-relief/?utm_term=.3e4d2d3c59de,10/26/17 20:10,1800,52,115,1412,139,240,6,3,0,0,0.182989691,news
6250307292_10156890787237293,"b'""Being \'better than Trump\' is not enough,"" says James Downie in Opinion.'",b'Opinion | Dear Democrats: Stop rehabilitating George W. Bush',link,https://www.washingtonpost.com/blogs/post-partisan/wp/2017/10/26/dear-democrats-stop-rehabilitating-george-w-bush/?tid=sm_fb&utm_term=.159f75b6ce28,10/26/17 20:00,1295,143,148,1170,51,2,66,1,5,0,0.444,blogs
6250307292_10156892096972293,"b""An autopsy suggests deputies from the Chickasaw County Sheriff's Office came upon a grim scene.""",b'Police found a baby dead and infested with maggots. His parents are now charged with murder.',link,https://www.washingtonpost.com/news/true-crime/wp/2017/10/26/police-found-a-baby-dead-and-infested-with-maggots-his-parents-are-now-charged-with-murder/?utm_term=.1771fe921f09,10/26/17 19:27,1277,120,70,169,5,28,0,271,804,0,-0.482851986,news
6250307292_10156891552797293,b'Her husband is determined to keep the Lady Gaga party alive.',b'Perspective | She bought 26 Lady Gaga tickets to celebrate beating cancer. She never made it to the concert.',link,https://www.washingtonpost.com/local/she-bought-26-lady-gaga-tickets-to-celebrate-beating-cancer-she-never-made-it-to-the-concert/2017/10/26/109d822e-ba67-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb&utm_term=.39381d72ca15,10/26/17 19:00,2006,32,158,892,352,15,1,745,1,0,-0.176391382,local
6250307292_10156891596292293,"b""Freddy Trump's alcoholism is one of the few things that triggers a public display of emotion by the president.""","b""Analysis | Trump rarely shows emotion, unless he's talking about his brother, Freddy""",link,https://www.washingtonpost.com/news/the-fix/wp/2017/10/26/trump-rarely-shows-emotion-unless-hes-talking-about-his-brother-freddy/?tid=sm_fb&utm_term=.4bf059e55bed,10/26/17 18:45,677,419,56,350,12,61,181,30,43,0,0.183486239,news
6250307292_10156891072102293,"b'In 2012, despite holding many values mirrored in the GOP at the time, both Flake and then-presidential candidate Mitt Romney met resistance from one of the most influential voting blocs in the country.'","b""Analysis | Understanding shifts among white evangelicals helps explain Flake's drop in support""",link,https://www.washingtonpost.com/news/the-fix/wp/2017/10/26/understanding-shifts-among-evangelicals-helps-explain-flakes-drop-in-support/?tid=sm_fb&utm_term=.63b1bfdefc22,10/26/17 18:30,198,59,22,106,2,9,12,41,28,0,-0.298913043,news
6250307292_10156889369122293,"b'Meet Chi Chi, a quadruple-amputee therapy dog that visits a veterans center, an assisted-living facility and special-needs students at an elementary school'","b'This golden retriever is a quadruple amputee \xe2\x80\x94 and, now, a therapy dog'",link,https://www.washingtonpost.com/news/animalia/wp/2017/10/26/this-golden-retriever-is-a-quadruple-amputee-and-now-a-therapy-dog/?tid=sm_fb&utm_term=.ddb1aadc72cb,10/26/17 18:15,4757,195,815,2993,1560,164,2,36,2,0,0.431972789,news
6250307292_10156891772082293,b'Why Kennedy conspiracy theories resonate differently than other political ones.',b'Analysis | The Kennedy assassination is a rarity these days: A bipartisan conspiracy theory',link,https://www.washingtonpost.com/news/politics/wp/2017/10/26/the-kennedy-assassination-is-a-rarity-these-days-a-bipartisan-conspiracy-theory/?utm_term=.9662d394b071&tid=sm_fb,10/26/17 18:00,61,34,10,49,2,9,1,0,0,0,0.125,news
6250307292_10156891627217293,"b'Army Sgt. 1st Class Mark Allen was shot in the head during the initial search effort, multiple witnesses testified, the most severe of the injuries to occur that day.'",b'The troops who searched for Bergdahl came under attack and feared for their lives',link,https://www.washingtonpost.com/news/checkpoint/wp/2017/10/26/the-first-troops-who-searched-for-bergdahl-came-under-attack-and-feared-for-their-lives/?tid=sm_fb&utm_term=.9cfe7fac3b00,10/26/17 17:45,140,37,11,49,0,2,0,70,19,0,-0.489010989,news
6250307292_10156891577852293,b'Two speeches underscore a drug policy that seems straight out of the 1980s.',"b""Analysis | Trump speaks out on drugs: 'they're bad'""",link,https://www.washingtonpost.com/news/wonk/wp/2017/10/26/trump-speaks-out-on-drugs-theyre-bad/?tid=sm_fb&utm_term=.9d8522f609fb,10/26/17 17:30,858,293,121,181,2,30,337,50,258,0,0.022895126,news
6250307292_10156891657702293,"b'The president approved the immediate release of 2,800 records by the National Archives. The rest will be reviewed during a 180-day period.'","b'Trump delays release of hundreds of remaining JFK assassination documents, bowing to national security concerns'",link,https://www.washingtonpost.com/local/trump-expected-to-release-remaining-jfk-assassination-documents-thursday/2017/10/25/52c8f71a-b9b7-11e7-a908-a3470754bbb9_story.html?tid=sm_fb&utm_term=.4fe61818e1eb,10/26/17 17:18,284,105,118,162,5,14,58,4,41,0,0.073770492,local
6250307292_10156890239282293,"b""After years of predictions that Chipotle would destroy McDonald's, fast food remains dominant.""","b""Analysis | Analysts predicted Chipotle would be the death of McDonald's. They were wrong.""",link,https://www.washingtonpost.com/news/wonk/wp/2017/10/26/why-mcdonalds-is-beating-out-the-fresh-healthy-competition/?tid=sm_fb&utm_term=.e22bed6069bb,10/26/17 17:00,156,79,7,116,7,2,26,4,1,0,0.35,news
6250307292_10156890951822293,b'Many men do not seem to know what is sexual harassment.',b'Analysis | Survey shows how uninformed men are about sexual harassment',link,https://www.washingtonpost.com/news/the-fix/wp/2017/10/26/survey-shows-how-uninformed-men-are-about-sexual-harassment/?tid=sm_fb&utm_term=.581488ac60d0,10/26/17 16:30,1582,199,469,966,8,50,17,301,240,0,-0.418831169,news
6250307292_10156890221622293,b'A 1974 case gave the antiabortion movement a new playbook to whittle away abortion rights for poor women.',b'Perspective | Why the courts had to force the Trump administration to let a 17-year-old have an abortion',link,https://www.washingtonpost.com/news/made-by-history/wp/2017/10/26/why-the-courts-had-to-force-the-trump-administration-to-let-a-17-year-old-have-an-abortion/?tid=sm_fb&utm_term=.ecbfa1803d58,10/26/17 16:00,145,33,19,59,0,5,0,4,77,0,-0.470930233,news
6250307292_10156890777227293,b'Republicans need money to pay for their tax cuts. Cutting 401(k) plans may be how they get it.',b'Analysis | Congress might take away the 401(k) for the wrong reason',link,https://www.washingtonpost.com/news/wonk/wp/2017/10/26/congress-might-take-away-the-401k-for-the-wrong-reason/?tid=sm_Fb&utm_term=.eebf16084e17,10/26/17 15:30,2004,211,873,208,4,63,28,114,1587,0,-0.464643653,news
6250307292_10156889872082293,b'Student anxiety and hostility on public high school campuses has worsened since Donald Trump became president and is affecting student learning.',"b'Analysis | Stress, hostility rising in American high schools in Trump era, new UCLA report finds'",link,https://www.washingtonpost.com/news/answer-sheet/wp/2017/10/26/stress-hostility-rising-in-american-high-schools-in-trump-era-new-ucla-report-finds/?tid=sm_fb&utm_term=.d33035a4fa33,10/26/17 15:00,2280,312,860,624,3,56,23,995,579,0,-0.467391304,news
